業績

コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
8060,2024/12,653919000000,53123000000,54393000000,39315000000,319.78,10.27,7.49
8061,2025/03,93734000000,6487000000,8299000000,7799000000,649.65,16.6,6.02
8062,2023/03,26068973000,809570000,721672000,501339000,83.56,19.46,4.42
8065,2025/03,284552000000,6817000000,7191000000,6015000000,285.87,8.83,3.51
8066,2025/03,339005000000,31508000000,33621000000,19022000000,222.44,11.38,6.36
8068,2023/01,129912000000,4693000000,4477000000,3056000000,151.44,6.84,3.46
8070,2025/03,70716000000,2266000000,2696000000,2164000000,83.04,10.32,2.56
8071,2025/03,56998000000,1099000000,1096000000,642226000,304.11,3.69,2.21
8072,2024/03,8554238000,425340000,448394000,314993000,451.67,12.79,4.3
8074,2025/03,528387000000,15761000000,16010000000,10242000000,487.11,9.41,3.56
8075,2025/03,617177000000,13223000000,11763000000,8563000000,324.2,9.37,2.21
8076,2025/03,173013000000,2512000000,2857000000,1987778000,218.05,6.27,2.27
8077,2024/10,22409823000,905171000,1240863000,895478000,36.48,6.76,2.66
8078,2025/03,2554514000000,61532000000,59746000000,45482000000,1125.66,11.87,3.9
8079,2024/10,115208856000,4844888000,4950871000,3170156000,188.19,5.96,3.53
8081,2025/03,125665000000,4500000000,4730000000,3942000000,169.3,8.21,4.43
8084,2025/03,215790000000,5483000000,6010000000,4700000000,214.77,5.28,3.31
8085,2025/03,112512000000,3062000000,3131000000,2241000000,442.96,8.57,3.97
8086,2025/03,644586000000,26598000000,10817000000,5113000000,31.35,2.03,0.44
8088,2025/03,883011000000,46228000000,61487000000,40448000000,175.76,10.48,4.64
8089,2025/03,243054000000,4628000000,4305000000,2872000000,242.52,5.11,1.68
8091,2025/03,133900000000,3002000000,3601000000,2666000000,319.95,8.82,3.21
8093,2025/03,52982000000,2038000000,2525000000,3717000000,301.66,12.66,6.41
8095,2024/11,57993375000,2815853000,2804151000,-2525292000,-63.18,-,-
8097,2025/03,654404000000,11808000000,12860000000,8656000000,136.93,7.62,4.18
8098,2025/03,837838000000,25824000000,26134000000,19833000000,363.88,9.53,4.49
8101,2025/03,165541000000,2950000000,2548000000,2358000000,192.15,7.84,2.95
8103,2025/03,156727000000,3568000000,4520000000,3376000000,83.26,8.78,4.52
8104,2025/03,65406000000,1464000000,1661000000,747000000,49.67,4.68,1.81
8105,2025/03,3098000000,-355000000,-300000000,-407319000,-7.24,-,-
8107,2025/03,1758000000,134000000,10000000,-46000000,-0.18,-,-
8111,2025/03,132305000000,21905000000,30806000000,24444000000,545.96,22.14,16.2
8113,2024/12,988981000000,138463000000,-,81842000000,46.41,10.59,6.6
8114,2024/03,126989000000,8740000000,15729000000,12014000000,159.07,10.62,7.99
8115,2025/03,11946000000,702000000,665000000,583334000,129.33,10.68,5.87
8117,2025/03,41558000000,11040000000,12421000000,8681000000,157.22,15.59,13.67
8118,2025/03,8157000000,864000000,955000000,733000000,45.86,3.26,2.85
8119,2025/03,39861000000,2096000000,2149000000,974483000,103.09,7.28,4.11
8123,2025/03,12769226000,307646000,417209000,411806000,225.65,5.81,3.32
8125,2025/02,92321000000,6390000000,6506000000,3912000000,79.25,3.89,2.68
8127,2024/08,21139916000,262810000,385916000,352867000,17.17,2.03,1.47
8129,2024/03,1476712000000,19331000000,21787000000,20657000000,320.13,8.29,2.67
8130,2025/03,200378000000,18174000000,18606000000,12567000000,213.88,11.12,6.84
8131,2025/03,339656000000,8769000000,10005000000,10515000000,182.04,10.67,5.66
8132,2025/03,317118000000,4009000000,4483000000,3153000000,289.84,5.71,2.98
8133,2025/03,924481000000,26896000000,-,17102000000,151.63,9.93,3.87
8135,2025/03,55309000000,1072000000,1273000000,2992000000,152.85,20.56,9.13
8136,2025/03,144904000000,51806000000,53453000000,41731000000,176.61,38.99,20.62
8137,2025/03,139581000000,3507000000,3815000000,2443000000,161.12,4.97,2.62
8138,2025/03,27117000000,464000000,587000000,629000000,497.38,7.22,3.89
8139,2025/03,22891000000,723000000,650000000,406380000,26.5,3.13,1.55
8140,2023/03,325657000000,15423000000,13361000000,9224000000,393.68,8.98,4.9
8141,2025/03,116008000000,637000000,578000000,505000000,15.74,0.98,0.63
8142,2025/01,246465000000,7496000000,7693000000,4485000000,416.96,14.59,5.08
8143,2025/02,2042991000,-360566000,-134334000,-129269000,-54.68,-,-
8144,2025/03,54326000000,108000000,288000000,420000000,69.5,1.59,1.18
8145,2025/03,36760000000,330000000,501000000,330000000,200.6,2.49,2.06
8147,2025/03,21676000000,771000000,972000000,629559000,121.48,5.29,3.38
8150,2025/03,157342000000,5791000000,4934000000,3522000000,288.2,8.7,4.19
8151,2024/09,35042582000,3366080000,3375469000,2522953000,112.95,9.01,6.45
8152,2025/03,30363000000,2570000000,2710000000,2586595000,1334.37,12.82,8.35
8153,2025/03,96185000000,5223000000,5569000000,3150000000,102.1,5.83,3.91
8154,2025/03,547779000000,23601000000,22593000000,17083000000,325.08,10.28,5.59
8155,2024/05,89109000000,10312000000,10152000000,7146000000,222.45,8.76,5.9
8157,2025/03,98263000000,6481000000,6596000000,4764000000,263.29,10.79,5.95
8158,2025/03,65146000000,2109000000,2477000000,2195000000,96.49,7.43,3
8159,2025/03,220112000000,8222000000,8690000000,7046000000,299.74,7.42,4.26
8160,2025/03,53229000000,2708000000,2754000000,3166000000,112.43,10.44,6.77
8163,2025/03,67478000000,2678000000,2539000000,925802000,22.39,5.61,2.02
8165,2024/12,45600000000,-3748000000,-3952000000,-3658000000,-78.2,-,-
8166,2025/02,9650000000,203000000,355000000,1968000000,80.77,140.39,34.58
8167,2025/02,266741000000,6823000000,7999000000,5225000000,121.73,6.17,4.11
8168,2023/02,95592000000,5241000000,5520000000,3694000000,62.09,8.32,4.67
8173,2025/03,403259000000,3688000000,3491000000,3407000000,131.1,3.26,1.47
8174,2025/03,200057000000,18546000000,18581000000,11548000000,104.46,17.12,7.4
8179,2024/12,152150000000,7366000000,7315000000,5926000000,120.4,11.79,4.64
8181,2025/02,4710000000,490000000,461000000,430000000,167.43,6.43,3.94
8182,2024/03,250594000000,2931000000,2892000000,497000000,10.72,0.91,0.49
8185,2025/02,91835000000,2193000000,2566000000,2923000000,83.08,5.62,3.7
8190,2025/03,84505000000,585000000,730000000,296000000,15.56,1.7,0.71
8194,2025/02,850496000000,25270000000,26205000000,17948000000,195.11,12.96,5.86
8198,2025/02,377418000000,14061000000,14084000000,9387000000,294.48,10.61,6.93
8200,2025/02,43794000000,1694000000,1582000000,968524000,37.38,7.1,3.32
8202,2024/12,61517000000,142000000,226000000,670000000,7.33,2.92,1.52
8203,2025/02,136569000000,3823000000,3782000000,2477000000,74.44,6.87,2.98
8207,2025/03,11887000000,232000000,229000000,145494000,3.91,5.04,1.93
8208,2025/03,33228000000,120000000,-55000000,-48000000,-7.02,-,-
8209,2025/03,2103000000,-39000000,-28000000,-85000000,-29.81,-,-
8214,2025/03,192688000000,15646000000,14782000000,9574000000,113.88,6.75,4.11
8215,2024/03,3785053000,64395000,111911000,90492000,52.46,4,2.37
8217,2025/02,250150000000,1328000000,1442000000,-2381000000,-55.87,-,-
8218,2025/03,379192000000,22396000000,22248000000,13719000000,289.11,5.57,3.55
8219,2025/03,194790000000,12573000000,12628000000,9397000000,190.3,5.29,2.95
8225,2025/03,8536000000,437000000,436000000,308645000,477.76,13.69,7.2
8226,2025/03,18725000000,1114000000,1019000000,661261000,43.74,12.34,5.97
8227,2025/02,665358000000,59240000000,60596000000,41885000000,569.83,8.36,7.39
8228,2025/03,269141000000,1027000000,1727000000,540000000,25.73,2.32,0.7
8230,2025/03,21228000000,1204000000,1265000000,905000000,49.75,7.22,4.54
8233,2025/02,498491000000,57503000000,60396000000,39525000000,126.33,8.36,3.05
8237,2025/02,48120000000,4485000000,4464000000,2383000000,44.92,8.43,3.13
8242,2025/03,681759000000,34830000000,35909000000,34842000000,295.5,11.64,4.77
8244,2025/02,115107000000,5353000000,5148000000,3484000000,87.84,9.03,3.05
8247,2024/02,16537318000,222432000,283087000,652412000,116.3,14.55,2.36
8252,2025/03,-,44515000000,39916000000,26588000000,143.24,10.8,2.52
8253,2025/03,492238000000,161121000000,-,66397000000,423.01,9.41,1.42
8254,2024/08,4950143000,110544000,100422000,72701000,14.67,11.78,0.62
8255,2025/03,281870000000,12060000000,12709000000,9006000000,99.54,10.09,6.66
8256,2023/03,4176582000,-887857000,-957295000,-1367830000,-29.89,-,-
8260,2024/02,22521000000,998000000,947000000,966000000,84.91,8.81,2.11
8267,2025/02,10134877000000,237747000000,224223000000,28783000000,33.58,2.74,0.21
8273,2025/02,524142000000,25425000000,25708000000,11919000000,166.6,4.17,2.09
8275,2025/03,72629302000,3740400000,3975611000,2168441000,83.06,12.36,5.15
8276,2025/02,444898000000,13360000000,14639000000,10727000000,209.07,5.65,3.48
8278,2025/02,778238000000,12953000000,14315000000,3818000000,44.05,1.75,0.93
8279,2025/03,736400000000,33402000000,32583000000,20176000000,493.3,11.14,5.36
8281,2025/03,250603000000,7006000000,7618000000,971000000,22.6,0.8,0.48
8282,2025/03,738019000000,21781000000,25910000000,9525000000,57.08,3.79,2.25
8283,2025/03,1188097000000,28008000000,31684000000,22864000000,366.45,7.95,4.51
8285,2025/03,103072000000,2074000000,2656000000,2440000000,39.63,5.15,2.61
8289,2025/02,98638000000,51000000,-164000000,-67000000,-2.92,-,-
8291,2025/03,141605000000,7412000000,7367000000,4312000000,67.06,7.61,4.44
8303,2023/03,421853000000,-,52136000000,42771000000,209.47,4.45,0.31
8304,2025/03,231460000000,-,17561000000,20518000000,154.26,4.55,0.26
8306,2025/03,13629997000000,-,2669483000000,1862946000000,160.02,9.08,0.45
8308,2025/03,1117491000000,-,292160000000,213324000000,92.41,7.82,0.28
8309,2025/03,2922428000000,-,367694000000,257635000000,359.57,8.32,0.33
8316,2025/03,10174894000000,-,1719482000000,1177996000000,301.55,8.01,0.38
8331,2025/03,362179000000,-,107506000000,74259000000,104.18,6.48,0.34
8334,2025/03,220435000000,-,62029000000,43900000000,113.82,7.8,0.42
8336,2025/03,84084000000,-,18100000000,13146000000,397.39,4.91,0.24
8337,2025/03,56910000000,-,10682000000,7459000000,130.22,4.39,0.23
8338,2025/03,41126000000,-,4476000000,4103000000,49.83,4.47,0.14
8341,2025/03,171553000000,-,56273000000,39270000000,529.5,6.84,0.38
8343,2025/03,52214000000,-,9121000000,5662000000,320.36,3.62,0.16
8344,2025/03,52861000000,-,6505000000,4412000000,138.15,3.25,0.14
8345,2025/03,49178000000,-,9780000000,6976000000,406.84,3.78,0.18
8346,2025/03,70443000000,-,11197000000,7445000000,29.78,3.77,0.11
8349,2025/03,15028000000,-,1974000000,1069000000,112.61,3.02,0.11
8354,2025/03,455711000000,-,103594000000,72136000000,381.54,7.76,0.22
8355,2023/03,265146000000,-,72671000000,51603000000,86.71,4.92,0.33
8358,2025/03,91092000000,-,26159000000,20177000000,106.85,6.82,0.58
8359,2025/03,254193000000,-,63838000000,47982000000,101.23,4.98,0.36
8360,2025/03,60481000000,-,10620000000,7669000000,251.4,3.6,0.17
8361,2025/03,131360000000,-,20792000000,14718000000,353.53,4.62,0.22
8362,2025/03,64366000000,-,8701000000,7166000000,309.13,5.25,0.17
8363,2023/03,72105000000,-,15651000000,9054000000,324.42,4.54,0.16
8364,2025/03,29143000000,-,2300000000,1861000000,163.21,2.6,0.1
8365,2025/03,9675000000,-,1291000000,954000000,177.22,3.35,0.17
8366,2025/03,133109000000,-,18949000000,18720000000,399.71,4.21,0.25
8367,2025/03,103085000000,-,19674000000,13510000000,429,4.86,0.2
8368,2025/03,124491000000,-,25704000000,18042000000,72.87,4.14,0.24
8369,2023/03,124333000000,-,38177000000,27213000000,362.81,2.75,0.25
8370,2025/03,98720000000,-,23308000000,17618000000,272.51,7.49,0.3
8377,2025/03,210180000000,-,51621000000,39072000000,317.46,5.98,0.24
8381,2025/03,135314000000,-,26716000000,18737000000,122.89,6,0.22
8382,2023/03,175898000000,-,30355000000,21513000000,116.43,4.41,0.22
8383,2025/03,16324000000,-,1901000000,1313000000,140.28,2.74,0.12
8386,2025/03,90007000000,-,19910000000,13700000000,481.21,4.17,0.24
8387,2025/03,53833000000,-,10281000000,6813000000,163.28,4.26,0.2
8388,2025/03,78964000000,-,17861000000,13202000000,330.86,3.95,0.33
8392,2025/03,77922000000,-,11088000000,7555000000,485.56,3.63,0.17
8393,2025/03,80192000000,-,13947000000,9784000000,573.92,5.16,0.24
8395,2025/03,55231000000,-,11001000000,7496000000,444.33,6.45,0.24
8398,2025/03,19173000000,-,1152000000,980000000,161.13,3.09,0.11
8399,2025/03,69193000000,-,8328000000,5751000000,139.02,4.11,0.19
8403,2023/03,1695357000000,-,265045000000,177649000000,106.09,7.28,0.26
8410,2025/03,214408000000,-,30289000000,18221000000,15.57,6.57,1.22
8411,2025/03,9030374000000,-,1168141000000,885433000000,350.21,8.48,0.31
8416,2025/03,23479000000,-,1224000000,860000000,848.71,1.7,0.07
8418,2025/03,213435000000,-,52436000000,35345000000,165.17,5.71,0.27
8421,2025/03,482583000000,-,58585000000,42449000000,4874.59,3.22,0.09
8424,2025/03,678395000000,64760000000,69036000000,45277000000,501.65,9.52,1.27
8425,2025/03,695423000000,48966000000,66219000000,42038000000,154.54,10.98,1.08
8439,2025/03,1368635000000,117060000000,132272000000,85279000000,174.51,8.28,1.24
8462,2024/03,509000000,-49000000,2000000,1082000000,122.85,23.69,21.95
8473,2025/03,1443733000000,721469000000,-,162120000000,536.09,12.85,0.5
8508,2024/12,128170000000,6252000000,-,6040000000,44.63,3.84,0.48
8511,2025/03,59486000000,11329000000,12507000000,10375000000,124.6,7.72,0.08
8515,2025/03,189054000000,25302000000,26817000000,22516000000,46.91,10.33,1.55
8518,2025/03,3092000000,105000000,141000000,400000000,18.94,5.87,2.59
8519,2023/02,37729000000,7773000000,7883000000,5439000000,9712500,9.24,1.88
8521,2023/03,21433000000,-,1695000000,1174000000,129.94,2.83,0.1
8522,2025/03,102788000000,-,20899000000,14730000000,896.7,5.33,0.26
8524,2025/03,150637000000,-,28070000000,20608000000,53.92,5.42,0.15
8530,2023/03,27571000000,-,421000000,-1618000000,-122.21,-,-
8537,2025/03,22436000000,-,3891000000,2495000000,261.86,3.34,0.15
8540,2023/03,8737000000,-,1257000000,1027000000,381.79,3.37,0.18
8541,2025/03,66146000000,-,7835000000,5715000000,146.45,4.22,0.19
8542,2025/03,25661000000,-,2603000000,1817000000,157.75,3.25,0.13
8544,2025/03,80370000000,-,18214000000,12756000000,104.05,4.2,0.19
8550,2025/03,45087000000,-,-23641000000,-22328000000,-215.44,-,-
8551,2025/03,26396000000,-,5578000000,4011000000,475.54,4.64,0.26
8554,2025/03,16517000000,-,2749000000,2188000000,279.57,5.37,0.26
8558,2025/03,37815000000,-,6389000000,4520000000,122.34,5,0.19
8559,2025/03,10380000000,-,1344000000,1037000000,175.92,3.04,0.17
8560,2025/03,14859000000,-,1887000000,1332000000,251.98,3.08,0.16
8562,2025/03,13417000000,-,-1175000000,-1252000000,-39.26,-,-
8563,2025/03,13233000000,-,2017000000,1330000000,105.03,4.18,0.16
8566,2025/03,312156000000,21729000000,22030000000,15658000000,507.97,6.69,1.14
8570,2025/02,533262000000,61485000000,62554000000,19527000000,90.45,4.2,0.25
8572,2025/03,317742000000,58561000000,58919000000,32124000000,20.51,4.92,2.16
8584,2025/03,190978000000,25732000000,25765000000,18620000000,536.08,7.5,0.49
8585,2025/03,245270000000,12344000000,12344000000,13943000000,81.45,5.83,0.48
8591,2025/03,2874821000000,331826000000,-,351630000000,307.77,8.6,2.08
8593,2025/03,2090808000000,187126000000,193594000000,135165000000,94.19,7.55,1.15
8594,2024/12,49540252000,1531707000,1869799000,1234492000,165.59,10.26,0.78
8595,2025/03,29685000000,12520000000,13205000000,9576000000,175.58,6.79,5.63
8596,2025/03,39338000000,5651000000,5584000000,3569000000,158.15,8.4,1.77
8600,2025/03,95107000000,-,23376000000,15832000000,82.32,5.64,0.31
8601,2025/03,1372014000000,166742000000,224716000000,154368000000,109.53,9.41,0.43
8604,2025/03,4736743000000,-,-,340736000000,115.3,9.82,0.6
8609,2025/03,81936000000,12838000000,15577000000,11652000000,57.61,5.6,0.84
8613,2025/03,18849000000,3545000000,4048000000,3792000000,57.38,7.76,5.17
8614,2025/03,11289000000,694000000,1036000000,2653000000,34.45,8.81,3.82
8616,2025/03,86328000000,11739000000,15120000000,11048000000,44.08,6.09,0.78
8617,2025/03,559000000,-522000000,-463000000,-466000000,-49.31,-,-
8622,2025/03,13983000000,1858000000,2328000000,2420000000,38.46,6.04,3.81
8624,2025/03,18804000000,2285000000,2406000000,1564000000,47.11,5.7,3.73
8628,2025/03,39204000000,15636000000,15292000000,10501000000,40.8,13.76,0.94
8630,2025/03,5286210000000,-,552924000000,243132000000,250.91,4.43,1.53
8697,2025/03,162230000000,90122000000,-,61092000000,58.72,17.92,0.07
8698,2025/03,73814000000,12465000000,-,-5067000000,-19.79,-,-
8699,2025/03,37766000000,-1106000000,15122000000,12100000000,402.05,14.01,10.49
8700,2025/03,3082039000,441000000,599000000,392000000,98.22,5.16,3.95
8704,2025/03,13429000000,6634000000,6650000000,4547000000,164.58,26.3,3.64
8705,2025/03,7373266000,712000000,815000000,351184000,6.61,2.93,0.26
8706,2025/03,7989000000,2691000000,3453000000,4446000000,139.37,8.61,5.66
8707,2025/03,25750000000,8648000000,9150000000,6725000000,286.31,9.93,3.63
8708,2025/03,20588000000,1886000000,2571000000,3172000000,100.18,7.12,2.9
8713,2025/03,53138000000,-,4209000000,2816000000,156.2,3.65,0.1
8714,2025/03,93074000000,-,19549000000,13246000000,47.28,5.58,0.21
8715,2025/03,58862000000,-,4941000000,3246000000,41.98,11.5,4.48
8725,2025/03,5282979000000,-,928989000000,691657000000,445.53,17.29,2.64
8729,2023/03,2137696000000,-,122370000000,118525000000,272.41,18.49,0.59
8732,2024/03,5626000000,1074000000,1060000000,708000000,22.21,5.13,1.07
8737,2025/03,56483749000,3725000000,3889000000,2631661000,86.6,14.73,2.86
8739,2025/03,17961000000,7717000000,7778000000,5252000000,132.16,15.67,10.52
8742,2025/03,4680292000,181000000,255000000,239411000,19.23,2.45,1.15
8746,2025/03,9489000000,187000000,308000000,236000000,23.55,4.27,3.19
8747,2025/03,7662117000,2074000000,2153000000,1915116000,343.86,13.88,1.52
8750,2025/03,9873251000000,-,719072000000,429613000000,115.95,12.38,0.62
8755,2023/03,3670717000000,-,64751000000,41829000000,42.51,2.99,0.47
8761,2023/03,1429766000000,-,66185000000,41770000000,56.9,5.55,1.09
8766,2025/03,5305182000000,-,1460007000000,1055276000000,542.16,20.79,3.38
8769,2025/03,8554000000,1022000000,1023000000,744000000,46.1,19.03,8.53
8771,2025/03,10224000000,5103000000,5203000000,3491000000,73.1,14.42,10.57
8772,2025/03,7519000000,5214000000,5174000000,3386000000,102.68,6.9,2.86
8783,2025/03,3311000000,-2616000000,-3400000000,-4411879000,-337.59,-,-
8789,2024/09,13807941000,2569858000,2461184000,1675944000,8.41,17.58,8.11
8793,2025/03,254879000000,7782000000,9437000000,6611000000,306.94,5.46,0.54
8795,2025/03,1879000000,-,198595000000,126411000000,241.72,9.72,0.76
8798,2024/09,7856949000,-711305000,-808075000,-2250286000,-102.26,-,-
8801,2025/03,2625363000000,372732000000,290262000000,248799000000,89.26,7.91,2.52
8802,2025/03,1579812000000,309232000000,262960000000,189356000000,151.04,7.39,2.37
8803,2025/03,42075000000,13196000000,11651000000,9565000000,283.08,8.11,2.28
8804,2024/12,463724000000,79670000000,71722000000,65882000000,315.49,12.29,3.17
8806,2023/03,42683000000,9908000000,10363000000,8846000000,1769200000,4.97,1.98
8818,2025/03,19584000000,4983000000,4829000000,4388000000,89.89,5.75,2.48
